Temperature,Simulations,Return,Discounted Return,Map
1,89,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHHF', 'FFHG']"
1,85,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'HFFF', 'HFFG']"
1,73,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,84,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FFHF', 'FFFG']"
1,67,0,1.0,0.8947894553945313,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,33,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FFFF', 'FFHG']"
1,57,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHF', 'HFFG']"
1,72,0,1.0,0.835044266956004,"['SHHF', 'FFFH', 'HFHF', 'HFFG']"
1,84,0,1.0,0.8761671489944468,"['SHHH', 'FFFH', 'HHFH', 'HHFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,96,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'HFFH', 'FFFG']"
1,59,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FFFF', 'HFFG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FHFF', 'HFFG']"
1,23,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,49,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FFFF', 'HFFG']"
1,80,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,58,0,1.0,0.8921050870283477,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,40,0,1.0,0.8451404054461714,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,68,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,19,0,1.0,0.8735386475474635,"['SFFH', 'FFFF', 'FHFF', 'FHHG']"
1,52,0,1.0,0.8657003616774767,"['SFHH', 'HFHH', 'HFFF', 'FHHG']"
1,52,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHHG']"
1,37,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'HHHF', 'HHHG']"
1,44,0,1.0,0.9473552137914398,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,54,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHHG']"
1,95,0,1.0,0.9791880578299021,"['SFFH', 'FHHH', 'FFFF', 'FFFG']"
1,73,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HFHF', 'FFHG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FFHF', 'FHFG']"
1,30,0,1.0,0.9193151828650342,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,84,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'HFFF', 'HHFG']"
1,97,0,1.0,0.9704017769489168,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,39,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FHHH', 'FFFG']"
1,61,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,49,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFFF', 'FFFG']"
1,48,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,64,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFFF', 'HFFG']"
1,64,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,91,0,1.0,0.9220814271464737,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,56,0,1.0,0.9276389118674717,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,35,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'FHFF', 'HHHG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHFG']"
1,98,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,65,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFHF', 'FFFG']"
1,32,0,1.0,0.7722956964947572,"['SFHF', 'HFFF', 'HFFH', 'FHFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFH', 'HHFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,39,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'FHFF', 'FFHG']"
1,93,0,1.0,0.7887102894272789,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,21,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFH', 'HHFG']"
1,46,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,23,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHH', 'FFFG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,35,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHH', 'HFFG']"
1,100,0,1.0,0.9588092525966956,"['SFHH', 'HFHH', 'HFFF', 'HHHG']"
1,19,0,1.0,0.884100203995605,"['SFFF', 'FFHF', 'HHFF', 'FFHG']"
1,71,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFH', 'FFFG']"
1,41,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HHFG']"
1,65,0,1.0,0.9559328248389055,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,53,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FFFF', 'FFFG']"
1,45,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,71,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,58,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,60,0,1.0,0.8761671489944468,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,62,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'FFFH', 'HHFG']"
1,58,0,1.0,0.9332298921513504,"['SFHH', 'FFFF', 'HFHH', 'HFFG']"
1,36,0,1.0,0.9674905716180701,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,81,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,94,0,1.0,0.9165572373164391,"['SHHF', 'FFHH', 'FFHF', 'HFFG']"
1,85,0,1.0,0.9138075656044898,"['SFHF', 'FFFF', 'HHHF', 'FFHG']"
1,56,0,1.0,0.9138075656044898,"['SHHF', 'FHHF', 'FFFH', 'HFFG']"
1,64,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,18,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,31,0,1.0,0.9416796087056153,"['SFFF', 'FFFH', 'HFFF', 'HHFG']"
1,43,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFHF', 'FHHG']"
1,81,0,1.0,0.9502058312852957,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,48,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FFFF', 'FHHG']"
1,83,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,87,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,43,0,1.0,0.9388545698794984,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFF', 'FHHH', 'FHHH', 'FFFG']"
1,55,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9110661429076764,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFHF', 'HFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,27,0,1.0,0.8894287717672626,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,53,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FHFF', 'HHHG']"
1,73,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,93,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,35,0,1.0,0.9332298921513504,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,3,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'HHHF', 'HFHG']"
1,58,0,1.0,0.9304302024748964,"['SFHH', 'FHHF', 'FFFF', 'HHHG']"
1,79,0,1.0,0.8814479033836181,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,79,0,1.0,0.9674905716180701,"['SFFH', 'FFHF', 'HFHH', 'FFFG']"
1,52,0,1.0,0.9762504936564125,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,42,0,1.0,0.835044266956004,"['SHHH', 'FFFF', 'FHHH', 'FFFG']"
1,90,0,1.0,0.9616943356035061,"['SFHF', 'HFHF', 'FFHF', 'HFFG']"
1,60,0,1.0,0.884100203995605,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,62,0,1.0,0.8275513922024125,"['SFHH', 'FFFF', 'HFHF', 'FHFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,61,0,1.0,0.9733217421754432,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,51,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,45,0,1.0,0.9473552137914398,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,59,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,84,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,26,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,86,0,1.0,0.9762504936564125,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,60,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'FHFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FHFG']"
1,8,0,1.0,0.8300415167526705,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,52,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,95,0,1.0,0.9821344612135428,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,29,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,13,0,1.0,0.90289112180858,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,21,0,1.0,0.90289112180858,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,75,0,1.0,0.9248559951318693,"['SFFH', 'FFFF', 'HHHF', 'FHHG']"
1,32,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'FFHF', 'FHHG']"
1,42,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHHF', 'HFFG']"
1,54,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,62,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'FFFF', 'HFHG']"
1,56,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,50,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFHF', 'FFFG']"
1,28,0,1.0,0.7958514863018556,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,86,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'HHHF', 'HHHG']"
1,72,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFHH', 'FFFG']"
1,43,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HHHG']"
1,10,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHF', 'FFFG']"
1,49,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,58,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,74,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,61,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'FFFG']"
1,36,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,41,0,1.0,0.835044266956004,"['SFFH', 'FHFH', 'FHFF', 'HFHG']"
1,58,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,57,0,1.0,0.9332298921513504,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,79,0,1.0,0.837556937769312,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,62,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,69,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'HFHG']"
1,43,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FFFF', 'FFHG']"
1,18,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'FFHH', 'HFFG']"
1,47,0,1.0,0.9588092525966956,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,87,0,1.0,0.90289112180858,"['SFHF', 'HFFH', 'FHFF', 'HFHG']"
1,85,0,1.0,0.8947894553945313,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFFF', 'HFFH', 'FFFH', 'HHFG']"
1,81,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,64,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFFF', 'FFFG']"
1,84,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FFHH', 'FFFG']"
1,88,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHFF', 'HHHG']"
1,69,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,79,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FFHF', 'HFFG']"
1,74,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FHFH', 'HFFG']"
1,51,0,1.0,0.9304302024748964,"['SFFF', 'FHHF', 'HFHF', 'FFFG']"
1,53,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,14,0,1.0,0.9248559951318693,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,92,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FHFG']"
1,56,0,1.0,0.9645880999032158,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,81,0,1.0,0.9588092525966956,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,77,0,1.0,0.9110661429076764,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,13,0,1.0,0.9332298921513504,"['SFFH', 'HFFF', 'HFHF', 'HFHG']"
1,46,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HHFH', 'HHFG']"
1,33,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'FFFG']"
1,52,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FFFH', 'HHFG']"
1,35,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'FFFG']"
1,5,0,1.0,0.7722956964947572,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,50,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HHFF', 'HFHG']"
1,92,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FHFH', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,28,0,0.0,0.0,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'HFFH', 'FFFG']"
1,85,0,1.0,0.8657003616774767,"['SFHH', 'HFHF', 'HFFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'HFHG']"
1,43,0,1.0,0.9083329444789534,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,85,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,44,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FHHG']"
1,85,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,72,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHF', 'HFFG']"
1,72,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFHF', 'HFFG']"
1,62,0,1.0,0.9733217421754432,"['SHFH', 'FFHH', 'FFFF', 'HFFG']"
1,73,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,26,0,1.0,0.9791880578299021,"['SHFF', 'FHHF', 'FFFF', 'FFFG']"
1,72,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'HFHF', 'HFFG']"
1,92,0,1.0,0.8683052775100066,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,40,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,63,0,1.0,0.8974819010978248,"['SFFH', 'FHFH', 'FFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'FFHG']"
1,99,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,84,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFHF', 'HFHG']"
1,97,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFHF', 'FHHG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,79,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,71,0,1.0,0.9821344612135428,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,34,0,1.0,0.8201257512162927,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,81,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFFH', 'FFFG']"
1,51,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,79,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,20,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,95,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,7,0,1.0,0.8947894553945313,"['SFFF', 'FHFF', 'FHHF', 'HFFG']"
1,27,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HFFG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HHHG']"
1,40,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'FFFH', 'HHFG']"
1,16,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'HFFF', 'HFFG']"
1,24,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,68,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFHG']"
1,16,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HFFG']"
1,60,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,42,0,1.0,0.8451404054461714,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HFFG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFFH', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFH', 'FFFG']"
1,75,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'FHHG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFH', 'HFFG']"
1,44,0,1.0,0.9704017769489168,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,82,0,1.0,0.8152123778407558,"['SFHF', 'HFHH', 'HFFF', 'HFHG']"
1,79,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFH', 'HHFG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,53,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,89,0,1.0,0.7863441585589971,"['SHFF', 'FFFF', 'FHFH', 'HFFG']"
1,49,0,1.0,0.9304302024748964,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,75,0,1.0,0.8078974551636565,"['SHFH', 'FHFH', 'FFFF', 'HHHG']"
1,42,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'HHHF', 'FFHG']"
1,100,0,1.0,0.9276389118674717,"['SHHH', 'FFHH', 'HFHF', 'FFFG']"
1,74,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,93,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,85,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'HHFG']"
1,14,0,1.0,0.7562227231210928,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,53,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,55,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'HFHH', 'FFFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFHG']"
1,65,0,1.0,0.8921050870283477,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,100,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,47,0,1.0,0.747188804859888,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,73,0,1.0,0.884100203995605,"['SHHF', 'FFFF', 'HFHF', 'FFHG']"
1,44,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,35,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,49,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,85,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'HFFF', 'FHHG']"
1,69,0,1.0,0.9473552137914398,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FHFG']"
1,22,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,69,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,36,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'HHHG']"
1,74,0,1.0,0.9821344612135428,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,76,0,1.0,0.8735386475474635,"['SFFF', 'HHFF', 'HHFH', 'HHFG']"
1,49,0,1.0,0.8947894553945313,"['SFHH', 'HFFF', 'FHFF', 'FHHG']"
1,26,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,19,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHF', 'HFFG']"
1,84,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,70,0,1.0,0.8078974551636565,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,13,0,1.0,0.837556937769312,"['SFFH', 'FHFH', 'FFFH', 'HFFG']"
1,44,0,1.0,0.8814479033836181,"['SFHF', 'HFFH', 'FFFH', 'HHFG']"
1,16,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,19,0,1.0,0.8814479033836181,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,31,0,1.0,0.90289112180858,"['SHFH', 'FHHF', 'FFFF', 'HHFG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,48,0,1.0,0.9001824484431542,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,71,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,92,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,19,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'FHFG']"
1,70,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,20,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,99,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHFG']"
1,14,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'HHFF', 'HFFG']"
1,64,0,1.0,0.9530650263643888,"['SHHF', 'FHFF', 'FFFF', 'HFFG']"
1,79,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FHHH', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFHF', 'FFFG']"
1,38,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,68,0,1.0,0.835044266956004,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,43,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFFH', 'FFFG']"
1,82,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,15,0,0.0,0.0,"['SFFH', 'FHHF', 'FHFF', 'FFFG']"
1,57,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFFF', 'FFFG']"
1,29,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FHHG']"
