Temperature,Simulations,Return,Discounted Return,Map
1,76,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,29,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,24,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'FHHG']"
1,68,0,1.0,0.9304302024748964,"['SFFF', 'HHFH', 'FFFH', 'FHFG']"
1,60,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,96,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,94,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,68,0,1.0,0.8814479033836181,"['SFHF', 'HFFF', 'HFFH', 'FHFG']"
1,20,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHF', 'HFFG']"
1,30,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFF', 'FFHG']"
1,22,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FHFF', 'HHFG']"
1,53,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,17,0,1.0,0.9138075656044898,"['SFFF', 'HHFF', 'HFHF', 'FFFG']"
1,73,0,1.0,0.8152123778407558,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,42,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,8,0,0.0,0.0,"['SFFF', 'FFFF', 'FHHH', 'FFFG']"
1,35,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,57,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,54,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FFHF', 'FHFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,26,0,1.0,0.9165572373164391,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,37,0,1.0,0.8683052775100066,"['SHFF', 'FHFH', 'FHHH', 'FFFG']"
1,29,0,1.0,0.8657003616774767,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,95,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,47,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHF', 'HHHG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,73,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'HFHF', 'FFFG']"
1,44,0,1.0,0.9001824484431542,"['SFHF', 'HFHH', 'FFFF', 'FHFG']"
1,59,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FHFG']"
1,30,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,72,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FFHF', 'HFHG']"
1,23,0,1.0,0.79346393184295,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,51,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FFHG']"
1,76,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,24,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,74,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,47,0,1.0,0.9616943356035061,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,44,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'HFFF', 'HHFG']"
1,14,0,1.0,0.9616943356035061,"['SHFF', 'FFFH', 'FFFH', 'FFFG']"
1,74,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,76,0,1.0,0.9332298921513504,"['SHFF', 'FHHF', 'FFFF', 'FHHG']"
1,81,0,1.0,0.9645880999032158,"['SFHH', 'HFHF', 'HFFH', 'HFFG']"
1,70,0,1.0,0.985089730404757,"['SFFH', 'HHFH', 'HFFF', 'FHFG']"
1,94,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'FFFF', 'FFHG']"
1,73,0,1.0,0.9304302024748964,"['SFFH', 'FFFH', 'FFFF', 'HHHG']"
1,25,0,1.0,0.9762504936564125,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,39,0,1.0,0.9056079456455165,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,60,0,1.0,0.9248559951318693,"['SHHF', 'FFHH', 'FFHF', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,12,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFHG']"
1,72,0,1.0,0.9733217421754432,"['SHFH', 'FFHF', 'FFFF', 'FHFG']"
1,22,0,1.0,0.7722956964947572,"['SFHH', 'HFFH', 'HFHH', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,18,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHHG']"
1,32,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHHG']"
1,73,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,70,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFH', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FHFF', 'FHFH', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,79,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HFFH', 'HHFG']"
1,96,0,1.0,0.7887102894272789,"['SFFF', 'FHHH', 'FFFF', 'HHFG']"
1,41,0,1.0,0.9276389118674717,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,46,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'HHFG']"
1,11,0,1.0,0.776950406379376,"['SFFH', 'HHFF', 'FFHF', 'HFHG']"
1,78,0,1.0,0.9616943356035061,"['SFFH', 'HFHH', 'HFHF', 'HFFG']"
1,88,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'HFHH', 'FFFG']"
1,9,0,1.0,0.9304302024748964,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,30,0,1.0,0.9674905716180701,"['SHFH', 'FFHF', 'FFFF', 'HFFG']"
1,70,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HHHG']"
1,37,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SFHH', 'HFHH', 'HFHH', 'FFFG']"
1,74,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,40,0,1.0,0.79346393184295,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,70,0,1.0,0.8127667407072335,"['SFHH', 'HFFF', 'HHHF', 'FFFG']"
1,46,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFFF', 'HFFG']"
1,69,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,88,0,1.0,0.9645880999032158,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,81,0,1.0,0.9645880999032158,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,87,0,1.0,0.9388545698794984,"['SFHF', 'HFFH', 'FHFF', 'HHFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFH', 'HFFG']"
1,21,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,73,0,1.0,0.7584982177744161,"['SFHF', 'FFHH', 'HFFH', 'HHFG']"
1,86,0,1.0,0.90289112180858,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,91,0,1.0,0.8553586117313603,"['SFHH', 'FFFF', 'HHFH', 'FHFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFFG']"
1,79,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,33,0,1.0,0.835044266956004,"['SFHH', 'FFHF', 'HFFH', 'HHFG']"
1,46,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FFFF', 'HFFG']"
1,67,0,1.0,0.9056079456455165,"['SFHF', 'HFFF', 'HFFH', 'HHFG']"
1,100,0,1.0,0.9138075656044898,"['SHFH', 'FFFF', 'HFHF', 'HFHG']"
1,39,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHFF', 'FFFG']"
1,82,0,1.0,0.9616943356035061,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,68,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FHFG']"
1,34,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'HHFG']"
1,82,0,1.0,0.9388545698794984,"['SFFH', 'HHFF', 'FFHF', 'FHFG']"
1,89,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FFHF', 'HFFG']"
1,67,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FFHF', 'HFFG']"
1,91,0,1.0,0.884100203995605,"['SHHH', 'FFFF', 'FFHF', 'HHHG']"
1,30,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'HFFG']"
1,13,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'HFFF', 'FFFG']"
1,79,0,1.0,0.8201257512162927,"['SFHH', 'HFFH', 'HFHH', 'FFFG']"
1,86,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HHFF', 'HFHG']"
1,81,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'HFFH', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FHFF', 'HHFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,61,0,1.0,0.884100203995605,"['SFHF', 'FHFF', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,84,0,1.0,0.9704017769489168,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,78,0,1.0,0.9056079456455165,"['SFHH', 'FFFF', 'FHHF', 'FHHG']"
1,66,0,1.0,0.9276389118674717,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,76,0,1.0,0.9388545698794984,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,100,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FHHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFH', 'HFFG']"
1,7,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHFG']"
1,55,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,16,0,1.0,0.9110661429076764,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,51,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,93,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HFHG']"
1,52,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'HHFF', 'FHHG']"
1,96,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,34,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,80,0,1.0,0.9445131481500655,"['SHFH', 'FHHF', 'FFFH', 'FHFG']"
1,15,0,1.0,0.9193151828650342,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,93,0,1.0,0.8300415167526705,"['SFHH', 'HFFF', 'HHFH', 'HHFG']"
1,71,0,1.0,0.7792882711929549,"['SFHH', 'HFHF', 'HFFF', 'HHHG']"
1,92,0,1.0,0.8894287717672626,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,66,0,1.0,0.93603800616986,"['SFFF', 'FHFH', 'FHFF', 'HFHG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HFFG']"
1,25,0,1.0,0.8974819010978248,"['SFHF', 'FFFF', 'HFFF', 'FHHG']"
1,69,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HHFF', 'FFHG']"
1,43,0,1.0,0.9588092525966956,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,97,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,6,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'HHFF', 'FFHG']"
1,44,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,43,0,1.0,0.9001824484431542,"['SFHF', 'FFFF', 'FFHF', 'HHFG']"
1,51,0,1.0,0.9791880578299021,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,75,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'FFHF', 'FFHG']"
1,72,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FHFF', 'HHHG']"
1,48,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,68,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFFF', 'HHHG']"
1,70,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFF', 'HFHG']"
1,7,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHH', 'HFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,20,0,1.0,0.8275513922024125,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,53,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,38,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,20,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFH', 'HFFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,75,0,1.0,0.985089730404757,"['SHFH', 'FHFF', 'FFFF', 'FFFG']"
1,32,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,86,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,71,0,1.0,0.8709180316048211,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,63,0,1.0,0.8867604854519608,"['SFHF', 'FFHF', 'HFFH', 'FHFG']"
1,96,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HHFF', 'FHHF', 'HFHG']"
1,9,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FHFF', 'HHFG']"
1,59,0,1.0,0.9733217421754432,"['SFFH', 'FHHF', 'FFHH', 'FFFG']"
1,70,0,1.0,0.9138075656044898,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,21,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HHHF', 'HFHG']"
1,14,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,47,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HFFG']"
1,76,0,1.0,0.8502341582884777,"['SHHH', 'FFFH', 'FHFH', 'HHFG']"
1,70,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,75,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,32,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,12,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,61,0,1.0,0.9588092525966956,"['SHFH', 'FFHF', 'FHFH', 'FFFG']"
1,92,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,68,0,1.0,0.9110661429076764,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'HFHG']"
1,70,0,1.0,0.9083329444789534,"['SFFH', 'HHFH', 'FHFH', 'HFFG']"
1,83,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,91,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HFHG']"
1,47,0,1.0,0.9616943356035061,"['SHFH', 'FHHF', 'FHHH', 'FFFG']"
1,18,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,66,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,49,0,1.0,0.7427123967299725,"['SFFF', 'FFHF', 'HFHH', 'HFFG']"
1,40,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,29,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,36,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HHFG']"
1,53,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'HHHG']"
1,66,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'FHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,79,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,68,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,96,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FHFF', 'FFFG']"
1,19,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HHFF', 'FHFG']"
1,75,0,1.0,0.9332298921513504,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,64,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,8,0,1.0,0.9083329444789534,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFFF', 'HFFH', 'FHFF', 'HHHG']"
1,47,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,45,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,62,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,74,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FFHF', 'FHFG']"
1,44,0,1.0,0.8225935318117279,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,53,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,47,0,1.0,0.9645880999032158,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,50,0,1.0,0.8974819010978248,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,28,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'HFFF', 'FHFG']"
1,77,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'HFFH', 'FHFG']"
1,98,0,1.0,0.9588092525966956,"['SHHF', 'FHHF', 'FFHH', 'HFFG']"
1,49,0,1.0,0.9388545698794984,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,68,0,1.0,0.835044266956004,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,47,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'FFFH', 'FFFG']"
1,8,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFFF', 'HHHG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,30,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,63,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFF', 'HFFF', 'FFFG']"
1,73,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,96,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'FHHF', 'FHHG']"
1,61,0,1.0,0.9645880999032158,"['SFHH', 'HFHH', 'FFFF', 'FHHG']"
1,72,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FHHF', 'FFHH', 'FFFG']"
1,32,0,1.0,0.9416796087056153,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,39,0,1.0,0.93603800616986,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,29,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,8,0,1.0,0.8814479033836181,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,69,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,68,0,1.0,0.9193151828650342,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'FHFG']"
1,71,0,1.0,0.7494371162085136,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,41,0,1.0,0.9416796087056153,"['SHFF', 'FHFF', 'FFHF', 'FFFG']"
1,74,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,52,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'FHHG']"
1,72,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FHHF', 'HFHG']"
1,20,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,94,0,1.0,0.9704017769489168,"['SHFF', 'FHHH', 'FHFF', 'FFFG']"
1,50,0,1.0,0.9138075656044898,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,27,0,1.0,0.9248559951318693,"['SFHH', 'FHFH', 'FHFF', 'FFFG']"
1,51,0,1.0,0.8814479033836181,"['SFHF', 'HFHH', 'HFFF', 'HHHG']"
1,88,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FFHF', 'FHHG']"
1,93,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,13,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FFFH', 'FFFG']"
1,80,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,56,0,1.0,0.9445131481500655,"['SHFH', 'FFFH', 'FFFF', 'FHHG']"
1,67,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,58,0,1.0,0.8657003616774767,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,25,0,1.0,0.8735386475474635,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,30,0,1.0,0.8476834558136123,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
1,61,0,1.0,0.9588092525966956,"['SHHH', 'FHHF', 'FFFF', 'HFHG']"
1,13,0,1.0,0.8867604854519608,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,53,0,1.0,0.803057341509771,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHF', 'HFHG']"
1,60,0,1.0,0.9530650263643888,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'HFFG']"
1,94,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,61,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHHG']"
1,14,0,1.0,0.9083329444789534,"['SFFF', 'FHFF', 'HFHF', 'FFHG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,70,0,1.0,0.9762504936564125,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,33,0,1.0,0.9502058312852957,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,96,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'HFFF', 'HHFG']"
1,95,0,1.0,0.9704017769489168,"['SFHF', 'HFHH', 'HFFF', 'FHFG']"
1,54,0,1.0,0.9645880999032158,"['SHFH', 'FFHH', 'FFFF', 'FFHG']"
1,33,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFH', 'HFFG']"
1,72,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'FFFF', 'HHFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
1,67,0,1.0,0.8176653739626438,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,53,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,87,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,66,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,27,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HHFF', 'HFFG']"
1,19,0,1.0,0.8127667407072335,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,54,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FHHF', 'FFFG']"
1,36,0,1.0,0.9304302024748964,"['SFFF', 'FFFH', 'FHHF', 'FFFG']"
1,88,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,23,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHFF', 'HFFG']"
