Temperature,Simulations,Return,Discounted Return,Map
1,80,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,67,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HHHF', 'FHFG']"
1,43,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,18,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHH', 'HFFG']"
1,98,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FFFG']"
1,86,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'HFHF', 'FFHG']"
1,50,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHFF', 'FHFG']"
1,46,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'HHFG']"
1,19,0,1.0,0.747188804859888,"['SFHH', 'HFFF', 'HHHF', 'HFHG']"
1,85,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
1,33,0,1.0,0.8788035596734672,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,52,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFFH', 'HHFG']"
1,70,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFH', 'HFFG']"
1,26,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,26,0,1.0,0.9110661429076764,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,65,0,1.0,0.7816331707050701,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,65,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,20,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,23,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,62,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HFHF', 'FHFG']"
1,72,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'FFHG']"
1,32,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,95,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,49,0,1.0,0.9083329444789534,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,88,0,1.0,0.9304302024748964,"['SFHF', 'HFFF', 'FHFH', 'FFFG']"
1,47,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,34,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'HHFG']"
1,18,0,1.0,0.9276389118674717,"['SFHH', 'FFFH', 'FFHH', 'FFFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HHFG']"
1,79,0,1.0,0.9733217421754432,"['SHFH', 'FFHH', 'FFHF', 'FFFG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,16,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,31,0,1.0,0.9304302024748964,"['SHFF', 'FHFH', 'FFFH', 'HFFG']"
1,26,0,1.0,0.9304302024748964,"['SFFH', 'FHFF', 'FFHF', 'FHHG']"
1,24,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFFH', 'FFFG']"
1,34,0,1.0,0.9110661429076764,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,9,0,1.0,0.884100203995605,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,26,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'FHFG']"
1,65,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HHFH', 'HHFG']"
1,26,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,38,0,1.0,0.8657003616774767,"['SFHF', 'HFHF', 'HFHF', 'HFFG']"
1,95,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HFFF', 'FFHG']"
1,83,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,27,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFFH', 'FFFG']"
1,92,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FFHH', 'FFFG']"
1,45,0,1.0,0.8631032605924442,"['SFHH', 'HFFF', 'FHHF', 'HFHG']"
1,6,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,66,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,60,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,88,0,1.0,0.9304302024748964,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,9,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,82,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FHFG']"
1,44,0,1.0,0.8921050870283477,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,96,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,18,0,0.0,0.0,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,26,0,1.0,0.8176653739626438,"['SFFF', 'HHFH', 'HHFH', 'FHFG']"
1,73,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,46,0,1.0,0.9704017769489168,"['SHFH', 'FHFF', 'FHHH', 'FFFG']"
1,78,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,39,0,1.0,0.8400771692771434,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,65,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'FFFH', 'FHFG']"
1,88,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,25,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHF', 'HFFG']"
1,48,0,1.0,0.9276389118674717,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,57,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,69,0,1.0,0.9530650263643888,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,17,0,1.0,0.8709180316048211,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,62,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,42,0,1.0,0.90289112180858,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,94,0,1.0,0.8814479033836181,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,5,0,0.0,0.0,"['SFFF', 'HHHF', 'HHHF', 'FHFG']"
1,20,0,1.0,0.8502341582884777,"['SFFF', 'FFFH', 'HHFF', 'HFHG']"
1,82,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'HFFF', 'FHHG']"
1,51,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFFF', 'FFFG']"
1,76,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,21,0,1.0,0.7746195551602378,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,66,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,88,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHHG']"
1,40,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,84,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,50,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,70,0,1.0,0.9193151828650342,"['SFHF', 'FHHF', 'FFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'FHFF', 'HFFH', 'FHFG']"
1,38,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,90,0,1.0,0.8400771692771434,"['SHFH', 'FHHF', 'FFFF', 'HHHG']"
1,34,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFFG']"
1,87,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,53,0,1.0,0.9559328248389055,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,49,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'FHFG']"
1,74,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'HFFG']"
1,100,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,79,0,1.0,0.8103284404851119,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,72,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,82,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FFFF', 'HHFG']"
1,37,0,1.0,0.8657003616774767,"['SFFF', 'FHFH', 'FFFF', 'HFHG']"
1,44,0,1.0,0.8103284404851119,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,39,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HFHF', 'FFFG']"
1,88,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,94,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FFHG']"
1,35,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,57,0,1.0,0.9138075656044898,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,21,0,1.0,0.8867604854519608,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,97,0,1.0,0.9821344612135428,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'HFHG']"
1,29,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,87,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'FFHH', 'FFFG']"
1,57,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'FHFG']"
1,80,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,39,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HHHG']"
1,42,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,58,0,1.0,0.985089730404757,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,70,0,1.0,0.9473552137914398,"['SFFH', 'HFHH', 'HFFF', 'HFFG']"
1,79,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HHFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,89,0,1.0,0.9110661429076764,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,81,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FHFG']"
1,56,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,43,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HFHG']"
1,53,0,1.0,0.8451404054461714,"['SFHH', 'HFFH', 'HFHF', 'FFFG']"
1,29,0,1.0,0.9110661429076764,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,29,0,1.0,0.8921050870283477,"['SFFH', 'HHFH', 'FHFF', 'HHFG']"
1,27,0,1.0,0.7516921927868743,"['SFFH', 'FHFF', 'FHHF', 'FHHG']"
1,17,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,45,0,1.0,0.9733217421754432,"['SFFH', 'HHFH', 'FFFF', 'HHFG']"
1,51,0,1.0,0.7562227231210928,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,71,0,1.0,0.9083329444789534,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,20,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FHFG']"
1,31,0,1.0,0.9083329444789534,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,99,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'FHFH', 'HHFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,89,0,1.0,0.8502341582884777,"['SFHH', 'HFHH', 'HFFF', 'HHHG']"
1,94,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'HFFF', 'FHHG']"
1,53,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHHG']"
1,55,0,1.0,0.9674905716180701,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,62,0,1.0,0.9588092525966956,"['SFFF', 'HFHH', 'FFHH', 'FFFG']"
1,60,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'FHHG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HHHG']"
1,65,0,1.0,0.9332298921513504,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,37,0,1.0,0.7516921927868743,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,42,0,1.0,0.9332298921513504,"['SFFF', 'FHFF', 'HFFH', 'HFFG']"
1,94,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HFFH', 'FHFG']"
1,38,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,62,0,1.0,0.9530650263643888,"['SFHF', 'FFHF', 'FFHF', 'HFFG']"
1,88,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFHH', 'FFFG']"
1,28,0,1.0,0.9502058312852957,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,99,0,1.0,0.9616943356035061,"['SHFH', 'FHHF', 'FFFF', 'HHFG']"
1,85,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,45,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFFF', 'HHFG']"
1,18,0,1.0,0.747188804859888,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,91,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'HFHF', 'FFFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FFHG']"
1,9,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FHHG']"
1,89,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,95,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHHF', 'FFHG']"
1,79,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SHFF', 'FHHF', 'FHHH', 'FFFG']"
1,24,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FHHF', 'FFHG']"
1,73,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,97,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,55,0,1.0,0.8103284404851119,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,59,0,1.0,0.9276389118674717,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HHHF', 'FHFG']"
1,90,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHHG']"
1,60,0,1.0,0.8814479033836181,"['SFFH', 'HHFF', 'HFHF', 'FFFG']"
1,17,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'HFHG']"
1,73,0,1.0,0.7887102894272789,"['SFFF', 'FHHF', 'FFFH', 'FHFG']"
1,37,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,50,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FFHH', 'FFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,55,0,1.0,0.9248559951318693,"['SFHH', 'FFHF', 'HFHF', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,86,0,1.0,0.9416796087056153,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,71,0,1.0,0.9388545698794984,"['SFFH', 'FHHF', 'FHHF', 'FFFG']"
1,14,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,20,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'HFFF', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,95,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFFF', 'FFFG']"
1,78,0,1.0,0.884100203995605,"['SHHH', 'FFFH', 'FFFF', 'HFHG']"
1,45,0,1.0,0.8127667407072335,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,42,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHHF', 'HFFG']"
1,52,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,31,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,55,0,1.0,0.9473552137914398,"['SFFH', 'FFHH', 'FFFH', 'HFFG']"
1,93,0,1.0,0.8225935318117279,"['SFHF', 'HFFH', 'HHFH', 'HFFG']"
1,43,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHF', 'HFFG']"
1,61,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FFHG']"
1,54,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFFF', 'HHFF', 'HFHG']"
1,81,0,1.0,0.9530650263643888,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,50,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FHFG']"
1,34,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,51,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'FHHG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHH', 'FFFG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FHFH', 'FFFG']"
1,35,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,66,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,82,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FHFF', 'HHFG']"
1,88,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,12,0,1.0,0.776950406379376,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,34,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,36,0,1.0,0.8735386475474635,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,44,0,1.0,0.9001824484431542,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,69,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFHF', 'HHHG']"
1,94,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,77,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,14,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFH', 'HHFG']"
1,29,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'HFFF', 'HFFG']"
1,44,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'HHFG']"
1,22,0,1.0,0.8250687380258053,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,87,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,54,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'HFHF', 'FHFG']"
1,74,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,53,0,1.0,0.8735386475474635,"['SFHH', 'FFFH', 'HFFF', 'FHHG']"
1,45,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHH', 'HFFG']"
1,27,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,50,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFF', 'HFFG']"
1,31,0,1.0,0.9276389118674717,"['SFFF', 'HFFH', 'FFHH', 'FFFG']"
1,49,0,1.0,0.9388545698794984,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,53,0,1.0,0.93603800616986,"['SHHF', 'FFFH', 'FFFF', 'FHFG']"
1,64,0,1.0,0.9762504936564125,"['SFHH', 'FHHH', 'FFFF', 'FHFG']"
1,82,0,1.0,0.9762504936564125,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,11,0,1.0,0.8225935318117279,"['SHFF', 'FFFF', 'FHFF', 'HHFG']"
1,25,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHF', 'FFFG']"
1,47,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHH', 'HFFG']"
1,50,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,19,0,1.0,0.8974819010978248,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,64,0,1.0,0.9416796087056153,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,50,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FHFF', 'HFHG']"
1,84,0,1.0,0.7539540549517295,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,30,0,1.0,0.9704017769489168,"['SHHF', 'FHFF', 'FFFF', 'FHFG']"
1,89,0,1.0,0.9473552137914398,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,41,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,63,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,17,0,1.0,0.8078974551636565,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,86,0,1.0,0.9733217421754432,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,93,0,1.0,0.9645880999032158,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,7,0,0.0,0.0,"['SFFF', 'FHFF', 'HHFH', 'FHFG']"
1,85,0,1.0,0.9248559951318693,"['SFFF', 'FFHH', 'FFFH', 'FHFG']"
1,15,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFH', 'FHFG']"
1,62,0,1.0,0.9588092525966956,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,8,0,1.0,0.90289112180858,"['SFFF', 'HFHF', 'HHHF', 'HFHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,58,0,1.0,0.8894287717672626,"['SFFH', 'FHFF', 'HHFH', 'HFFG']"
1,87,0,1.0,0.93603800616986,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,59,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFF', 'FFHG']"
1,30,0,1.0,0.9056079456455165,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'HFHG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,81,0,1.0,0.9559328248389055,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,36,0,1.0,0.9674905716180701,"['SHFF', 'FHFH', 'FFHH', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,49,0,1.0,0.8921050870283477,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,34,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,52,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'FHHG']"
1,71,0,1.0,0.93603800616986,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,55,0,1.0,0.9530650263643888,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFH', 'FHFG']"
1,92,0,1.0,0.9388545698794984,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,24,0,1.0,0.9473552137914398,"['SFFF', 'HHFF', 'HHFH', 'HFFG']"
1,94,0,1.0,0.8400771692771434,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,20,0,1.0,0.8631032605924442,"['SFFF', 'HHFF', 'FHFH', 'FFFG']"
1,66,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHHG']"
1,75,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,75,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFF', 'HHHG']"
1,57,0,1.0,0.857932408958235,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,27,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,65,0,1.0,0.8300415167526705,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,58,0,1.0,0.9473552137914398,"['SFHH', 'FFFH', 'HFFF', 'HHHG']"
1,48,0,1.0,0.9559328248389055,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
